Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Niger,NER,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,,,,,,,,,,,,2.48802,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,8.96554,10.46671,9.41121,9.89743,12.56922,14.36983,17.61433,16.26539,13.91832,13.50337,21.48255,23.25724,,,,,
Niger,NER,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,,,,,,,,,,,,61.97231,,,,,,,,,,,,,,,,,,,47.60296,60.62532,47.16972,62.07495,60.57187,62.0369,59.73396,,,,,,,72.6454,,,69.48496,70.09502,69.34212,63.41115,60.97789,56.36256,51.94162,53.25917,52.18609,45.77702,50.66764,48.11675,,,,,
Niger,NER,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.05158234,94.27648926,98.2204895,76.81645203,96.09484863,91.49403381,87.50392914,79.37718201,62.33462143,72.3417511,89.94278717,97.52864075,100,,,,
Niger,NER,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,0,0,0.00513,0.00558,0.0175,0.0253,0.04868,0.051569998,0.065959997,0.063929997,0.109669998,0.121310003,0.122560002,0.184039995,0.177990004,,0.187700003,,0.184139997,0.195889995,,,,,,,,,,,,,0.462949991,0.446859986,0.572979987,0.518930018,0.524760008,0.625039995,0.744009972,0.793200016,0.839699984,0.882610023,,,2.125139952,2.504169941,2.445050001,2.565180063,3.274139881,2.822319984,,
Niger,NER,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,,,,,,,,,,,,,,,,,,0.296119988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.696810007,,,,,,,,,,
Niger,NER,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293859988,,,,,,,,,,
Niger,NER,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.023360014,,,,,,,,,,
Niger,NER,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,,,,,,,,,,,,,,,94.02066803,,,,,,,,,,,,,,,,84.75657654,84.15219879,,,,,,85.0976181,,84.92556763,,85.28753662,84.89295959,84.94909668,83.43978119,78.9004364,,73.71414185,75.13440704,75.98129272,75.91882324,75.99719238,,,66.940979,64.74713898,61.74296951,60.96837997,62.89843369,67.24312592,,69.8459549,
Niger,NER,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,346,384,492,539,586,637,787,851,961,1202,1284,,,,,,,2035,2443,2644,2775,2894,,,3119,3548,3579,3621,4303,4537,4589,4165,4406,5131,6633,7358,,,,9945,9873,,16406,20509,21296,26839,26456,29225,,,,
Niger,NER,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2788105,29.08497047,,22.32143021,,,,25.73290062,,,,38.00424957,15.04629993,,13.29073048,,,,14.79434967,
Niger,NER,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01745033,30.50847054,,20,,19.55781937,,14.80502033,,,,,,,,,,,23.84230042,
Niger,NER,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,33.91813,31.01075,36.58641,31.51564,38.81512,49.43559,46.45754,37.87568,,45.2779,,,,,,,,,37.23315,63.66175,41.73508,,,,,47.83619,,47.60979,47.24771,49.7062,57.64267,56.93293,61.30638,68.34987,70.98655,49.90788,56.31326,56.16118,76.1233,70.0698,61.97104,68.51891,62.00596,,56.04456,,,,,,,
Niger,NER,"School enrollment, secondary (% net)",SE.SEC.NENR,,,,,,,,,,,,,,,1.39895,,1.68804,2.11378,2.53561,3.06804,,3.50079,,,,,,,,,5.36037,5.78795,,,,,,5.4615,,5.38559,,5.28282,5.50642,6.13784,7.51201,8.52719,,8.86268,9.46457,9.59377,10.86772,11.53509,,,15.15304,16.63379,,20.06691,,,,,
Niger,NER,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,,,,,,,,,,,,33.38369,25.93918,18.61702,17.75244,23.67021,23.5434,23.9801,24.5828,21.82269,18.61935,24.20247,22.46019,,,,,26.54054,23.48643,29.62659,21.20141,30.35936,27.33266,23.17536,,,17.1188,22.23776,29.6362,39.68954,39.22212,42.52717,34.42982,36.20299,43.23308,39.32292,47.97159,41.01562,35.78711,31.9713,56.56239,60.48131,53.92221,55.13192,58.13811,55.8578,53.78912,49.18524,,,,,
Niger,NER,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.32115,33.69607,33.43013,33.83403,,35.79195,38.93179,44.31462,44.97935,48.20127,32.44961,30.58316,31.22998,,34.56216,37.17552,41.36246,32.74575,26.62827,33.3801,30.52872,34.73504,,,,,
Niger,NER,"Secondary education, pupils",SE.SEC.ENRL,,,,,,,,,,,,6999,7975,9253,11108,12333,14462,18098,22290,27196,32687,38861,44788,45094,47188,,,,58489,65816,68352,76758,76916,80009,,,92608,97675,98978,104933,106182,108033,112033,126137,158343,181641,216961,217378,234029,256555,306675,342391,388641,439160,515075,595426,717660,786582,,,,,
Niger,NER,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,,,,,,,,,,,,,,,,,,0.100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.987759948,,,,,,,,,,
Niger,NER,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,0.600000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.365249634,,,,,,,,,,
Niger,NER,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,,,,,,,,,,,,0.923619986,1.341609955,1.732789993,2.034689903,2.25928998,2.164959908,3.196880102,3.398089886,4.117690086,,6.475230217,,,,,,,,6.693920135,7.326240063,7.837709904,7.478640079,,,,,8.241370201,,,5.64880991,5.816400051,5.281829834,6.246099949,7.924729824,8.238630295,9.258529663,8.729649544,10.11915016,10.33880997,10.06120968,11.63689995,13.48958015,14.13671017,14.3573904,17.58094025,18.66916084,20.22808075,21.17358017,19.51606941,,17.31497955,
Niger,NER,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,,,,,,,,,,,,,,86.49649048,86.04283142,,,,,,,,,,,,70.12580872,,,71.55917358,71.33217621,70.68354034,73.3950119,,,,,70.69300079,70.56852722,68.74391937,68.0901413,63.79207993,59.45161819,55.39123917,51.34751892,51.88679886,50.66931152,49.74980927,46.79003906,42.90576172,38.66656113,33.84292984,33.23477936,33.83792877,34.19721985,32.3970108,31.3653698,28.66439056,37.01501083,37.26940918,,39.64099884,
Niger,NER,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,718524,737915,,,757232,770024,,,803809,,,,,873340,,,980188,1014531,1038252,1098159,,,,,1223683,1256793,1273456,1309278,1289633,1268015,1248111,1233012,1291221,1318481,1350628,1327697,1289159,1234862,1151997,1164170,1227045,1280821,1280841,1295483,1241317,1554363,1647273,,1829999,
Niger,NER,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,,,,,,,,,,,,20.92308044,,25.10926056,27.85087967,32.27975845,31.07547951,31.3759594,32.15449142,31.9903698,34.02389145,30.31896019,31.97217941,31.55703926,31.75280952,32.54396057,32.79154968,34.6033783,,33.29592133,32.07279968,32.5976181,32.5976181,34.47690964,,,33.42490005,32.33121872,31.62408066,30.80381012,32.36016846,33.08015823,33.81594849,33.55228043,35.11524963,37.43944931,39.76848984,42.93470001,44.655159,45.40365982,44.67681122,45.19152069,45.99436951,46.94818115,48.03887939,49.68090057,51.01428986,53.22700882,52.68865967,53.65089035,55.9449501,55.27629852,
Niger,NER,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.53397369,97.22402954,78.14006805,66.35664368,71.05567932,72.49873352,,92.32142639,98.52610779,98.73317719,98.6847229,95.96495819,95.82975769,,42.63014984,53.91403961,60.42760086,60.45018005,,67.0133667,,,97.05152893,
Niger,NER,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,,,,,,,,,,,,51.65953827,53.44638824,51.16680145,54.73184967,61.57923126,66.29801178,72.50010681,,,67.73780823,,,,,,,,75.07470703,68.6880188,80.08487701,57.31285858,61.78876877,,,49.9665184,66.87380981,63.972229,58.07038116,55.10699081,69.05864716,65.0423584,66.0734787,69.16091156,,,69.8704834,73.96710968,66.79499054,61.6626091,69.32961273,,60.30332184,64.39553833,,,,,,,,,
Niger,NER,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,,,,,,,,,,,,56.71086884,61.69723892,58.73162079,64.79025269,65.80732727,71.74430084,75.9695282,62.68645859,79.21569824,73.1853714,73.97689056,75.0476532,88.60157013,62.59770966,,75.76368713,,,72.04134369,82.7883606,61.04175186,75.91062927,,,67.09754181,71.99706268,71.24756622,65.24337769,62.10153961,75.81355286,72.84993744,70.45522308,74.89028931,,,74.0489502,74.1608963,71.79839325,66.31069946,73.51325989,65.7532196,65.2293396,63.39027023,,77.45892334,,,,,,,
Niger,NER,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,,,,,,,,,,,,,,9.82515,11.17526,,,,,,,,,,,,1.701,,,8.78542,10.13841,11.43069,17.6036,,,,,11.8991,11.86933,10.56022,14.47581,9.65318,8.18767,6.48497,5.43472,8.61492,9.95969,11.85188,9.44305,7.63041,6.65615,5.56369,6.24193,7.094,8.53563,8.58205,8.25326,7.94215,,,,,
Niger,NER,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.17252,22.96854,24.68183,30.9027,33.37489,31.28796,29.97381,36.53813,35.82162,44.96849,49.49797,55.20356,56.02974,54.76739,54.70845,52.4916,55.21325,51.5773,55.06314,46.88264,,,,
Niger,NER,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,,,,,,,,,,,,13.39787,13.71577,14.66681,17.29805,17.81319,24.25418,22.00171,21.61876,20.39186,24.78795,26.22281,22.51955,20.98225,19.837,21.94425,24.72017,27.05305,,27.83558,26.65626,26.28482,25.35239,25.79068,,27.78325,31.18842,31.44965,30.25592,41.62365,43.91041,46.2133,56.77715,57.25277,61.15757,59.92482,64.75348,61.84618,72.43108,83.20847,89.95022,87.78737,84.98637,85.25274,83.81045,87.43849,87.84829,87.35714,75.41642,,,,
Niger,NER,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,,,,,,,,,,,,8.258660316,8.583649635,8.952960014,9.664159775,10.30191994,11.73233032,12.86314964,13.81142998,14.89422989,15.69659996,16.69581032,17.04393959,17.23181915,16.87442017,16.58056068,17.78684998,18.25424004,17.85160065,18.82398033,19.37894058,20.13818932,19.80924988,20.08601952,20.01034927,21.21944046,21.44129944,22.37376022,22.8266201,24.52712059,25.9850502,28.58919907,32.02143097,34.90085983,38.30675888,40.20119095,41.03292847,43.47883987,48.02487946,51.86993027,55.93310928,59.80710983,62.06499863,62.91550827,63.75035858,65.56292725,67.52597046,69.24308014,62.40406036,62.00835037,65.59661102,61.78490829,
Niger,NER,"Primary education, pupils",SE.PRM.ENRL,,,,,,,,,,,,88594,94509,100892,110437,120984,142182,159515,176397,187251,209865,228855,236183,241929,249926,251420,275902,293512,300964,324760,344623,368732,370117,386056,410929,426929,440622,464267,482065,529806,579486,656589,760987,857592,980033,1064056,1126073,1235065,1389194,1554102,1726452,1910166,2050656,2166268,2277021,2444979,2611352,2768305,2599390,2666748,2895653,2806023,
Niger,NER,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.902870178,,,,,,,,,,
Niger,NER,Primary school starting age (years),SE.PRM.AGES,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,
Niger,NER,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,,,,,,,,,,,,,,0.193189994,0.222460002,0.222320005,0.260560006,0.21683,0.414389998,0.457320005,0.605530024,0.431840003,0.434489995,0.447070003,0.444990009,0.548910022,0.565779984,0.666410029,,1.260290027,1.420289993,1.480530024,1.599230051,1.415210009,,1.095900059,0.995050013,1.092890024,1.119850039,1.06072998,0.916800022,1.079089999,1.306720018,1.344339967,1.371320009,1.388589978,1.617280006,1.853369951,2.3052001,3.027839899,3.92050004,5.292150021,5.852650166,6.742539883,6.895929813,7.161910057,7.761310101,7.717490196,7.770289898,7.175330162,7.230730057,6.793610096,
Niger,NER,"Preprimary education, duration (years)",SE.PRE.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
Niger,NER,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.54964,0.551569998,0.559400022,0.575919986,0.577690005,0.569190025,0.566299975,0.565819979,0.610249996,0.580519974,0.576189995,0.584959984,0.596650004,0.575100005,0.58118999,0.585259974,0.57656002,0.567449987,0.584079981,0.592779994,0.594889998,0.602419972,0.60571003,0.574859977,0.622510016,0.624759972,0.638189971,0.652520001,0.668049991,0.675360024,0.682730019,0.684369981,0.694149971,0.700500011,0.715210021,0.724560022,0.737179995,0.772949994,0.787140012,0.807749987,0.819289982,0.832989991,0.836939991,0.847649992,0.846729994,0.853169978,0.864979982,0.864385009,0.877309978,0.898125231,0.912519991,
Niger,NER,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.399350166,,,,15.08413982,,,,,,,22.55129051,,,,,,26.64999962,,,28.96999931,
Niger,NER,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.23355007,,,,23.19742966,11.17000008,,,,,,31.64390945,,,,,,35.56000137,,,39.31000137,
Niger,NER,Regulatory Quality: Percentile Rank,RQ.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.847826,,22.82608604,,21.19565201,,22.16216278,23.78378296,24.8756218,40.19607925,30.3921566,30.58252335,36.40776825,33.01435471,32.05741501,31.7535553,29.85782051,30.80568695,25.96153831,25.96153831,25.96153831,26.44230843,26.92307663,25.48077011,22.59615326,25,
Niger,NER,"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",SL.WAG.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.3,,,2.02,,,6.67,,,,,,,,,,
Niger,NER,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72,,,,3.4,,,,,,0.4,1.67,,0.6,,,7.76,,,,,
Niger,NER,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.27,,,13.85,,,56.94,,,,,
Niger,NER,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35,,,6.52,,,,,,,,
Niger,NER,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28,,,7.29,,,4.82,,,,,
Niger,NER,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16,,,,,,,,,,0.48,4.46,,0.7,,,16.62,,,,,
Niger,NER,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,,,,,,,,,,0.16,5.63,,0.41,,,17.53,,,,,
Niger,NER,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.93,,,,,
Niger,NER,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.27,,,41.88,,,33.87,,,,,
Niger,NER,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,53,,,,,,,,,,,,,,,,,93.69,,,,,,,,,,,87.14,,,,,,,,,,,,,87.35,,,,89.83,,,,,,91.11,67.17,,85.98,,,39.56,,,,,
Niger,NER,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,6.11,,,,,,,,,,,,,,,,,7.2,,,,,,,,,,,21.81,,,,,,,,,,,,,39.34,,,,39.02,,,,,,69.19,20.26,,62.97,,,15.06,,,,,
Niger,NER,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.92,,,68.85,,,69.58,,,,,
Niger,NER,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.062,90.065,90.016,89.918,89.804,89.677,89.701,89.704,89.737,89.735,89.734,89.909,90.033,90.12,90.191,90.285,90.476,90.606,90.718,90.773,90.83,90.903,89.205,87.303,85.187,85.146,85.164,85.145,85.112,85.053,84.253,84.209,
Niger,NER,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.165,79.26,79.177,78.981,78.712,78.397,78.542,78.606,78.64,78.709,78.796,79.271,79.627,79.918,80.183,80.41,80.927,81.302,81.559,81.736,81.823,82.054,78.951,75.556,71.882,71.78,71.772,71.678,71.514,71.3,70.63,70.953,71.815
Niger,NER,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1,,55.1,,,48.5,,,,,,,,,,
Niger,NER,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,,,,,,,,,
Niger,NER,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,,
Niger,NER,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,,,,,,,,,,
Niger,NER,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.62997,12.6503,12.62122,12.63011,12.70105,12.5277,12.53949,12.94679,12.78841,12.51952,12.75271,12.97779,12.93657,12.89934,13.40154,13.84738,14.05369,14.53211,14.80116,15.35344,15.56194,19.04933,19.59724,20.30159,20.68656,20.94714,21.257,21.73786,22.2895,22.04305,22.27493,
Niger,NER,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.8,,,,,,,,,,,,,
Niger,NER,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,,,,,,,,,,,,,
Niger,NER,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.414169,5.338619,5.271781,5.194839,5.101496,5.020859,4.953802,4.809279,4.743975,4.674542,4.528639,4.43645,4.378791,4.375391,4.293474,4.252652,4.251304,4.232885,4.279094,4.240698,4.286129,5.096186,5.156247,5.200748,5.236483,5.23917,5.277386,5.300153,5.37111,5.44131,5.653711,
Niger,NER,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.1027,43.69419,43.37587,42.69566,42.11002,41.5846,40.96613,39.87002,39.46764,38.64367,37.24119,36.16178,35.28118,34.67687,33.43764,32.38208,31.60106,30.59132,30.11005,28.80235,28.33089,19.02667,22.24196,25.75592,25.15547,24.32594,23.82442,23.12039,22.5131,22.67532,22.4155,
Niger,NER,"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",SL.FAM.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.18,,,72.08,,,,,,,,,,
Niger,NER,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.43372,88.53079,88.705,88.694,88.80732,88.96,89.08688,89.0005,89.31484,89.51167,89.42458,89.46895,89.56537,89.80027,89.77375,89.70007,89.6387,89.4444,89.57888,89.28701,89.429,87.32975,91.08646,93.99119,94.06824,94.08648,94.11431,94.14404,94.10616,94.55047,94.31692,
Niger,NER,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8,,,,,,69.22,,,,53.68,,,,,,79.26,41.78,,73.18,,,24.43,,,,,
Niger,NER,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.89,,,,29.29,,,,,,69.04,19.5,,62.7,,,13.89,,,,,
Niger,NER,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.01254,90.1049,90.24372,90.23549,90.36071,90.47916,90.59312,90.66518,90.93576,91.10703,91.1823,91.32922,91.45159,91.66458,91.82861,91.86924,91.80777,91.72276,91.84962,91.76374,91.92018,90.34624,95.07629,97.81147,97.88868,97.96153,97.98632,98.05748,98.06128,98.23058,98.15635,
Niger,NER,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.158,66.106,65.926,65.71,65.449,65.565,65.638,65.74,65.729,65.794,66.27,66.023,65.712,65.388,65.177,66.311,67.315,68.281,69.086,69.848,70.632,65.513,63.676,61.692,61.583,61.561,61.46,61.302,61.094,60.352,60.859,61.625
Niger,NER,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.535,55.505,55.374,55.205,55.003,55.136,55.223,55.327,55.385,55.478,55.91,55.764,55.574,55.381,55.268,56.176,56.962,57.687,58.282,58.805,59.328,53.861,52.808,51.735,51.646,51.63,51.542,51.404,51.22,50.59,51.325,51.833
Niger,NER,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0209,73.00288,73.02744,73.08233,73.01461,73.17272,73.22762,73.08812,73.2215,73.40509,73.439,73.41534,73.57462,73.70123,73.48408,73.30134,73.30284,73.20764,73.19717,72.9016,72.91952,72.73633,72.3811,71.92828,71.61234,71.22552,70.92714,70.34737,69.87607,69.22107,68.83635,
Niger,NER,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26,,,,,,,,
Niger,NER,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8,,,,
Niger,NER,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3,,48.3,,,,,,,,,,,40.9,,34.7,,,,19.2,,,18.1,,,,15.6,,,,
Niger,NER,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,,15.1,,,,,,,,,,,13.1,,7.2,,,,5.6,,,8.6,,,,8.2,,,,
Niger,NER,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7,,14.5,,,,,,,,,,,13.7,,14.8,,,,16.2,,,16,,,,15,,,,
